Yoakum	TX	(255, 165, 86)
Dawson	TX	(255, 165, 76)
Gaines	TX	(255, 165, 66)
Martin	TX	(255, 165, 56)
Andrews	TX	(255, 165, 46)
Midland	TX	(255, 165, 36)
Ector	TX	(255, 165, 26)
Crane	TX	(255, 165, 16)
Presidio	TX	(255, 165, 6)
Culberson	TX	(255, 164, 252)
Ward	TX	(255, 164, 242)
Winkler	TX	(255, 164, 232)
Loving	TX	(255, 164, 222)
Reeves	TX	(255, 164, 212)
Jeff Davis	TX	(255, 164, 202)
Brewster	TX	(255, 164, 192)
Terrell	TX	(255, 164, 182)
Pecos	TX	(255, 164, 172)
Upton	TX	(255, 164, 162)
Reagan	TX	(255, 164, 152)
Glasscock	TX	(255, 164, 142)
Howard	TX	(255, 164, 132)
Borden	TX	(255, 164, 122)
Garza	TX	(255, 164, 112)
Scurry	TX	(255, 164, 102)
Mitchell	TX	(255, 164, 92)
Sterling	TX	(255, 164, 82)
Irion	TX	(255, 164, 72)
Crockett	TX	(255, 164, 62)
Val Verde	TX	(255, 164, 52)
Zapata	TX	(255, 164, 42)
Jim Hogg	TX	(255, 164, 32)
Starr	TX	(255, 164, 22)
Willacy	TX	(255, 164, 12)
Hidalgo	TX	(255, 164, 2)
Brooks	TX	(255, 163, 248)
Kenedy	TX	(255, 163, 238)
Kleberg	TX	(255, 163, 228)
Jim Wells	TX	(255, 163, 218)
Nueces	TX	(255, 163, 208)
San Patricio	TX	(255, 163, 198)
Calhoun	TX	(255, 163, 188)
Refugio	TX	(255, 163, 178)
Bee	TX	(255, 163, 168)
Live Oak	TX	(255, 163, 158)
McMullen	TX	(255, 163, 148)
Duval	TX	(255, 163, 138)
Webb	TX	(255, 163, 128)
La Salle	TX	(255, 163, 118)
Dimmit	TX	(255, 163, 108)
Maverick	TX	(255, 163, 98)
Kinney	TX	(255, 163, 88)
Edwards	TX	(255, 163, 78)
Real	TX	(255, 163, 68)
Uvalde	TX	(255, 163, 58)
Zavala	TX	(255, 163, 48)
Frio	TX	(255, 163, 38)
Goliad	TX	(255, 163, 28)
Victoria	TX	(255, 163, 18)
DeWitt	TX	(255, 163, 8)
Karnes	TX	(255, 162, 254)
Wilson	TX	(255, 162, 244)
Atascosa	TX	(255, 162, 234)
Medina	TX	(255, 162, 224)
Bandera	TX	(255, 162, 214)
Kerr	TX	(255, 162, 204)
Gillespie	TX	(255, 162, 194)
Blanco	TX	(255, 162, 184)
Kendall	TX	(255, 162, 174)
Bexar	TX	(255, 162, 164)
Guadalupe	TX	(255, 162, 154)
Comal	TX	(255, 162, 144)
Hays	TX	(255, 162, 134)
Caldwell	TX	(255, 162, 124)
Gonzales	TX	(255, 162, 114)
Lavaca	TX	(255, 162, 104)
Jackson	TX	(255, 162, 94)
Matagorda	TX	(255, 162, 84)
Wharton	TX	(255, 162, 74)
Colorado	TX	(255, 162, 64)
Bastrop	TX	(255, 162, 54)
Fayette	TX	(255, 162, 44)
Lee	TX	(255, 162, 34)
Austin	TX	(255, 162, 24)
Washington	TX	(255, 162, 14)
Waller	TX	(255, 162, 4)
Fort Bend	TX	(255, 161, 250)
Brazoria	TX	(255, 161, 240)
Galveston	TX	(255, 161, 230)
Montgomery	TX	(255, 161, 220)
Harris	TX	(255, 161, 210)
Chambers	TX	(255, 161, 200)
Hardin	TX	(255, 161, 190)
Liberty	TX	(255, 161, 180)
Jefferson	TX	(255, 161, 170)
Orange	TX	(255, 161, 160)
Travis	TX	(255, 161, 150)
Kent	TX	(255, 161, 140)
Kimble	TX	(255, 161, 130)
Sutton	TX	(255, 161, 120)
Schleicher	TX	(255, 161, 110)
Menard	TX	(255, 161, 100)
Mason	TX	(255, 161, 90)
Llano	TX	(255, 161, 80)
Burnet	TX	(255, 161, 70)
Williamson	TX	(255, 161, 60)
Burleson	TX	(255, 161, 50)
San Jacinto	TX	(255, 161, 40)
Walker	TX	(255, 161, 30)
Grimes	TX	(255, 161, 20)
Brazos	TX	(255, 161, 10)
Madison	TX	(255, 161, 0)
Leon	TX	(255, 160, 246)
Robertson	TX	(255, 160, 236)
Milam	TX	(255, 160, 226)
Bell	TX	(255, 160, 216)
Coryell	TX	(255, 160, 206)
Lampasas	TX	(255, 160, 196)
Mills	TX	(255, 160, 186)
San Saba	TX	(255, 160, 176)
McCulloch	TX	(255, 160, 166)
Concho	TX	(255, 160, 156)
Tom Green	TX	(255, 160, 146)
Coke	TX	(255, 160, 136)
Runnels	TX	(255, 160, 126)
Coleman	TX	(255, 160, 116)
Brown	TX	(255, 160, 106)
Comanche	TX	(255, 160, 96)
Hamilton	TX	(255, 160, 86)
Bosque	TX	(255, 160, 76)
Falls	TX	(255, 160, 66)
McLennan	TX	(255, 160, 56)
Hill	TX	(255, 160, 46)
Limestone	TX	(255, 160, 36)
Freestone	TX	(255, 160, 26)
Navarro	TX	(255, 160, 16)
Somervell	TX	(255, 160, 6)
Ellis	TX	(255, 159, 252)
Johnson	TX	(255, 159, 242)
Hood	TX	(255, 159, 232)
Erath	TX	(255, 159, 222)
Eastland	TX	(255, 159, 212)
Callahan	TX	(255, 159, 202)
Taylor	TX	(255, 159, 192)
Nolan	TX	(255, 159, 182)
Fisher	TX	(255, 159, 172)
Jones	TX	(255, 159, 162)
Shackelford	TX	(255, 159, 152)
Stephens	TX	(255, 159, 142)
Palo Pinto	TX	(255, 159, 132)
Parker	TX	(255, 159, 122)
Tarrant	TX	(255, 159, 112)
Dallas	TX	(255, 159, 102)
Rockwall	TX	(255, 159, 92)
Kaufman	TX	(255, 159, 82)
Rains	TX	(255, 159, 72)
Van Zandt	TX	(255, 159, 62)
Henderson	TX	(255, 159, 52)
Anderson	TX	(255, 159, 42)
Houston	TX	(255, 159, 32)
Trinity	TX	(255, 159, 22)
Polk	TX	(255, 159, 12)
Newton	TX	(255, 159, 2)
Jasper	TX	(255, 158, 248)
Tyler	TX	(255, 158, 238)
Angelina	TX	(255, 158, 228)
Sabine	TX	(255, 158, 218)
San Augustine	TX	(255, 158, 208)
Shelby	TX	(255, 158, 198)
Nacogdoches	TX	(255, 158, 188)
Cherokee	TX	(255, 158, 178)
Panola	TX	(255, 158, 168)
Rusk	TX	(255, 158, 158)
Gregg	TX	(255, 158, 148)
Smith	TX	(255, 158, 138)
Wood	TX	(255, 158, 128)
Harrison	TX	(255, 158, 118)
Upshur	TX	(255, 158, 108)
Camp	TX	(255, 158, 98)
Marion	TX	(255, 158, 88)
Cass	TX	(255, 158, 78)
Morris	TX	(255, 158, 68)
Titus	TX	(255, 158, 58)
Franklin	TX	(255, 158, 48)
Hopkins	TX	(255, 158, 38)
Delta	TX	(255, 158, 28)
Hunt	TX	(255, 158, 18)
Collin	TX	(255, 158, 8)
Denton	TX	(255, 157, 254)
Wise	TX	(255, 157, 244)
Jack	TX	(255, 157, 234)
Young	TX	(255, 157, 224)
Throckmorton	TX	(255, 157, 214)
Haskell	TX	(255, 157, 204)
Stonewall	TX	(255, 157, 194)
Dickens	TX	(255, 157, 184)
Motley	TX	(255, 157, 174)
Hall	TX	(255, 157, 164)
Donley	TX	(255, 157, 154)
Gray	TX	(255, 157, 144)
Roberts	TX	(255, 157, 134)
Ochiltree	TX	(255, 157, 124)
Lipscomb	TX	(255, 157, 114)
Hemphill	TX	(255, 157, 104)
Wheeler	TX	(255, 157, 94)
Collingsworth	TX	(255, 157, 84)
Childress	TX	(255, 157, 74)
Cottle	TX	(255, 157, 64)
King	TX	(255, 157, 54)
Knox	TX	(255, 157, 44)
Foard	TX	(255, 157, 34)
Hardeman	TX	(255, 157, 24)
Archer	TX	(255, 157, 14)
Baylor	TX	(255, 157, 4)
Wilbarger	TX	(255, 156, 250)
Wichita	TX	(255, 156, 240)
Clay	TX	(255, 156, 230)
Montague	TX	(255, 156, 220)
Cooke	TX	(255, 156, 210)
Fannin	TX	(255, 156, 200)
Grayson	TX	(255, 156, 190)
Lamar	TX	(255, 156, 180)
Aransas	TX	(255, 156, 170)
Cameron	TX	(255, 156, 160)
San Juan	UT	(255, 156, 150)
Garfield	UT	(255, 156, 140)
Morgan	UT	(255, 156, 130)
Davis	UT	(255, 156, 120)
Weber	UT	(255, 156, 110)
Rich	UT	(255, 156, 100)
Cache	UT	(255, 156, 90)
Box Elder	UT	(255, 156, 80)
Daggett	UT	(255, 156, 70)
Salt Lake	UT	(255, 156, 60)
Summit	UT	(255, 156, 50)
Wasatch	UT	(255, 156, 40)
Utah	UT	(255, 156, 30)
Tooele	UT	(255, 156, 20)
Juab	UT	(255, 156, 10)
Millard	UT	(255, 156, 0)
Sevier	UT	(255, 155, 246)
Sanpete	UT	(255, 155, 236)
Carbon	UT	(255, 155, 226)
Duchesne	UT	(255, 155, 216)
Uintah	UT	(255, 155, 206)
Grand	UT	(255, 155, 196)
Emery	UT	(255, 155, 186)
Wayne	UT	(255, 155, 176)
Piute	UT	(255, 155, 166)
Beaver	UT	(255, 155, 156)
Iron	UT	(255, 155, 146)
Washington	UT	(255, 155, 136)
Kane	UT	(255, 155, 126)
Prince William	VA	(255, 155, 116)
Manassas Park	VA	(255, 155, 106)
Accomack	VA	(255, 155, 96)
Northampton	VA	(255, 155, 86)
Buchanan	VA	(255, 155, 76)
Tazewell	VA	(255, 155, 66)
Smyth	VA	(255, 155, 56)
Bristol	VA	(255, 155, 46)
Washington	VA	(255, 155, 36)
Russell	VA	(255, 155, 26)
Norton	VA	(255, 155, 16)
Wise	VA	(255, 155, 6)
Dickenson	VA	(255, 154, 252)
Scott	VA	(255, 154, 242)
Lee	VA	(255, 154, 232)
Bland	VA	(255, 154, 222)
Grayson	VA	(255, 154, 212)
Galax	VA	(255, 154, 202)
Wythe	VA	(255, 154, 192)
Giles	VA	(255, 154, 182)
Radford	VA	(255, 154, 172)
Pulaski	VA	(255, 154, 162)
Falls Church	VA	(255, 154, 152)
Arlington	VA	(255, 154, 142)
Carroll	VA	(255, 154, 132)
Henry	VA	(255, 154, 122)
Patrick	VA	(255, 154, 112)
Floyd	VA	(255, 154, 102)
Montgomery	VA	(255, 154, 92)
Salem	VA	(255, 154, 82)
Franklin Co	VA	(255, 154, 72)
Bedford Co	VA	(255, 154, 62)
Roanoke Co	VA	(255, 154, 52)
Alleghany	VA	(255, 154, 42)
Craig	VA	(255, 154, 32)
Botetourt	VA	(255, 154, 22)
Amherst	VA	(255, 154, 12)
Rockbridge	VA	(255, 154, 2)
Bath	VA	(255, 153, 248)
Highland	VA	(255, 153, 238)
Greene	VA	(255, 153, 228)
Rockingham	VA	(255, 153, 218)
Augusta	VA	(255, 153, 208)
Nelson	VA	(255, 153, 198)
Buckingham	VA	(255, 153, 188)
Appomattox	VA	(255, 153, 178)
Campbell	VA	(255, 153, 168)
Halifax	VA	(255, 153, 158)
Pittsylvania	VA	(255, 153, 148)
Martinsville	VA	(255, 153, 138)
Danville	VA	(255, 153, 128)
Lynchburg	VA	(255, 153, 118)
Roanoke	VA	(255, 153, 108)
Buena Vista	VA	(255, 153, 98)
Covington	VA	(255, 153, 88)
Lexington	VA	(255, 153, 78)
Waynesboro	VA	(255, 153, 68)
Staunton	VA	(255, 153, 58)
Charlottesville	VA	(255, 153, 48)
Harrisonburg	VA	(255, 153, 38)
Albemarle	VA	(255, 153, 28)
Fluvanna	VA	(255, 153, 18)
Cumberland	VA	(255, 153, 8)
Prince Edward	VA	(255, 152, 254)
Charlotte	VA	(255, 152, 244)
Mecklenburg	VA	(255, 152, 234)
Colonial Heights	VA	(255, 152, 224)
Lunenburg	VA	(255, 152, 214)
Hopewell	VA	(255, 152, 204)
Alexandria	VA	(255, 152, 194)
Page	VA	(255, 152, 184)
Shenandoah	VA	(255, 152, 174)
Clarke	VA	(255, 152, 164)
Winchester	VA	(255, 152, 154)
Frederick	VA	(255, 152, 144)
Warren	VA	(255, 152, 134)
Rappahannock	VA	(255, 152, 124)
Madison	VA	(255, 152, 114)
Louisa	VA	(255, 152, 104)
Goochland	VA	(255, 152, 94)
Orange	VA	(255, 152, 84)
Amelia	VA	(255, 152, 74)
Powhatan	VA	(255, 152, 64)
Nottoway	VA	(255, 152, 54)
Brunswick	VA	(255, 152, 44)
Dinwiddie	VA	(255, 152, 34)
Emporia	VA	(255, 152, 24)
Greensville	VA	(255, 152, 14)
Poquoson	VA	(255, 152, 4)
Franklin	VA	(255, 151, 250)
Southampton	VA	(255, 151, 240)
Hampton	VA	(255, 151, 230)
Williamsburg	VA	(255, 151, 220)
Newport News	VA	(255, 151, 210)
Portsmouth	VA	(255, 151, 200)
York	VA	(255, 151, 190)
James City	VA	(255, 151, 180)
Surry	VA	(255, 151, 170)
Sussex	VA	(255, 151, 160)
Prince George	VA	(255, 151, 150)
Petersburg	VA	(255, 151, 140)
Henrico	VA	(255, 151, 130)
Chesterfield	VA	(255, 151, 120)
Charles City	VA	(255, 151, 110)
New Kent	VA	(255, 151, 100)
Richmond	VA	(255, 151, 90)
Fredericksburg	VA	(255, 151, 80)
Fairfax	VA	(255, 151, 70)
Manassas	VA	(255, 151, 60)
Loudoun	VA	(255, 151, 50)
Fauquier	VA	(255, 151, 40)
Culpeper	VA	(255, 151, 30)
Spotsylvania	VA	(255, 151, 20)
Hanover	VA	(255, 151, 10)
King William	VA	(255, 151, 0)
King and Queen	VA	(255, 150, 246)
Middlesex	VA	(255, 150, 236)
Gloucester	VA	(255, 150, 226)
Lancaster	VA	(255, 150, 216)
Richmond Co	VA	(255, 150, 206)
Essex	VA	(255, 150, 196)
Caroline	VA	(255, 150, 186)
Fairfax Co	VA	(255, 150, 176)
Stafford	VA	(255, 150, 166)
King George	VA	(255, 150, 156)
Westmoreland	VA	(255, 150, 146)
Northumberland	VA	(255, 150, 136)
Mathews	VA	(255, 150, 126)
Norfolk	VA	(255, 150, 116)
Isle of Wight	VA	(255, 150, 106)
Suffolk	VA	(255, 150, 96)
Chesapeake	VA	(255, 150, 86)
Virginia Beach	VA	(255, 150, 76)
Essex	VT	(255, 150, 66)
Orleans	VT	(255, 150, 56)
Bennington	VT	(255, 150, 46)
Grand Isle	VT	(255, 150, 36)
Washington	VT	(255, 150, 26)
Caledonia	VT	(255, 150, 16)
Lamoille	VT	(255, 150, 6)
Franklin	VT	(255, 149, 252)
Chittenden	VT	(255, 149, 242)
Addison	VT	(255, 149, 232)
Rutland	VT	(255, 149, 222)
Windham	VT	(255, 149, 212)
Windsor	VT	(255, 149, 202)
Orange	VT	(255, 149, 192)
Okanogan	WA	(255, 149, 182)
Whatcom	WA	(255, 149, 172)
Wahkiakum	WA	(255, 149, 162)
Asotin	WA	(255, 149, 152)
Garfield	WA	(255, 149, 142)
Columbia	WA	(255, 149, 132)
Walla Walla	WA	(255, 149, 122)
Franklin	WA	(255, 149, 112)
Whitman	WA	(255, 149, 102)
Spokane	WA	(255, 149, 92)
Pend Oreille	WA	(255, 149, 82)
Stevens	WA	(255, 149, 72)
Lincoln	WA	(255, 149, 62)
Adams	WA	(255, 149, 52)
Grant	WA	(255, 149, 42)
Benton	WA	(255, 149, 32)
Klickitat	WA	(255, 149, 22)
Clark	WA	(255, 149, 12)
Skamania	WA	(255, 149, 2)
Cowlitz	WA	(255, 148, 248)
Pacific	WA	(255, 148, 238)
Lewis	WA	(255, 148, 228)
Thurston	WA	(255, 148, 218)
Pierce	WA	(255, 148, 208)
Yakima	WA	(255, 148, 198)
Kittitas	WA	(255, 148, 188)
Douglas	WA	(255, 148, 178)
Ferry	WA	(255, 148, 168)
San Juan	WA	(255, 148, 158)
Island	WA	(255, 148, 148)
Snohomish	WA	(255, 148, 138)
King	WA	(255, 148, 128)
Kitsap	WA	(255, 148, 118)
Mason	WA	(255, 148, 108)
Grays Harbor	WA	(255, 148, 98)
Jefferson	WA	(255, 148, 88)
Clallam	WA	(255, 148, 78)
Skagit	WA	(255, 148, 68)
Chelan	WA	(255, 148, 58)
Door	WI	(255, 148, 48)
Kewaunee	WI	(255, 148, 38)
Pierce	WI	(255, 148, 28)
Pepin	WI	(255, 148, 18)
Buffalo	WI	(255, 148, 8)
Trempealeau	WI	(255, 147, 254)
Jackson	WI	(255, 147, 244)
Eau Claire	WI	(255, 147, 234)
Clark	WI	(255, 147, 224)
Chippewa	WI	(255, 147, 214)
Dunn	WI	(255, 147, 204)
St Croix	WI	(255, 147, 194)
Polk	WI	(255, 147, 184)
Barron	WI	(255, 147, 174)
Rusk	WI	(255, 147, 164)
Taylor	WI	(255, 147, 154)
Price	WI	(255, 147, 144)
Sawyer	WI	(255, 147, 134)
Washburn	WI	(255, 147, 124)
Burnett	WI	(255, 147, 114)
Douglas	WI	(255, 147, 104)
Bayfield	WI	(255, 147, 94)
Ashland	WI	(255, 147, 84)
Iron	WI	(255, 147, 74)
Vilas	WI	(255, 147, 64)
Oneida	WI	(255, 147, 54)
Lincoln	WI	(255, 147, 44)
Langlade	WI	(255, 147, 34)
Marathon	WI	(255, 147, 24)
Wood	WI	(255, 147, 14)
Adams	WI	(255, 147, 4)
Juneau	WI	(255, 146, 250)
Monroe	WI	(255, 146, 240)
La Crosse	WI	(255, 146, 230)
Vernon	WI	(255, 146, 220)
Sauk	WI	(255, 146, 210)
Richland	WI	(255, 146, 200)
Crawford	WI	(255, 146, 190)
Iowa	WI	(255, 146, 180)
Grant	WI	(255, 146, 170)
Lafayette	WI	(255, 146, 160)
Green	WI	(255, 146, 150)
Marquette	WI	(255, 146, 140)
Portage	WI	(255, 146, 130)
Waupaca	WI	(255, 146, 120)
Waushara	WI	(255, 146, 110)
Green Lake	WI	(255, 146, 100)
Columbia	WI	(255, 146, 90)
Dane	WI	(255, 146, 80)
Rock	WI	(255, 146, 70)
Kenosha	WI	(255, 146, 60)
Racine	WI	(255, 146, 50)
Walworth	WI	(255, 146, 40)
Dodge	WI	(255, 146, 30)
Jefferson	WI	(255, 146, 20)
Waukesha	WI	(255, 146, 10)
Milwaukee	WI	(255, 146, 0)
Ozaukee	WI	(255, 145, 246)
Washington	WI	(255, 145, 236)
Winnebago	WI	(255, 145, 226)
Fond du Lac	WI	(255, 145, 216)
Sheboygan	WI	(255, 145, 206)
Calumet	WI	(255, 145, 196)
Manitowoc	WI	(255, 145, 186)
Brown	WI	(255, 145, 176)
Outagamie	WI	(255, 145, 166)
Shawano	WI	(255, 145, 156)
Menominee	WI	(255, 145, 146)
Oconto	WI	(255, 145, 136)
Forest	WI	(255, 145, 126)
Florence	WI	(255, 145, 116)
Marinette	WI	(255, 145, 106)
Berkeley	WV	(255, 145, 96)
Jefferson	WV	(255, 145, 86)
Cabell	WV	(255, 145, 76)
Mingo	WV	(255, 145, 66)
Wayne	WV	(255, 145, 56)
Wyoming	WV	(255, 145, 46)
Logan	WV	(255, 145, 36)
McDowell	WV	(255, 145, 26)
Mercer	WV	(255, 145, 16)
Monroe	WV	(255, 145, 6)
Summers	WV	(255, 144, 252)
Raleigh	WV	(255, 144, 242)
Boone	WV	(255, 144, 232)
Lincoln	WV	(255, 144, 222)
Putnam	WV	(255, 144, 212)
Mason	WV	(255, 144, 202)
Jackson	WV	(255, 144, 192)
Kanawha	WV	(255, 144, 182)
Fayette	WV	(255, 144, 172)
Clay	WV	(255, 144, 162)
Roane	WV	(255, 144, 152)
Calhoun	WV	(255, 144, 142)
Wirt	WV	(255, 144, 132)
Wood	WV	(255, 144, 122)
Pleasants	WV	(255, 144, 112)
Ritchie	WV	(255, 144, 102)
Gilmer	WV	(255, 144, 92)
Braxton	WV	(255, 144, 82)
Nicholas	WV	(255, 144, 72)
Greenbrier	WV	(255, 144, 62)
Webster	WV	(255, 144, 52)
Upshur	WV	(255, 144, 42)
Lewis	WV	(255, 144, 32)
Doddridge	WV	(255, 144, 22)
Tyler	WV	(255, 144, 12)
Harrison	WV	(255, 144, 2)
Hancock	WV	(255, 143, 248)
Brooke	WV	(255, 143, 238)
Ohio	WV	(255, 143, 228)
Marshall	WV	(255, 143, 218)
Wetzel	WV	(255, 143, 208)
Marion	WV	(255, 143, 198)
Barbour	WV	(255, 143, 188)
Taylor	WV	(255, 143, 178)
Monongalia	WV	(255, 143, 168)
Pocahontas	WV	(255, 143, 158)
Preston	WV	(255, 143, 148)
Randolph	WV	(255, 143, 138)
Pendleton	WV	(255, 143, 128)
Tucker	WV	(255, 143, 118)
Grant	WV	(255, 143, 108)
Hardy	WV	(255, 143, 98)
Mineral	WV	(255, 143, 88)
Hampshire	WV	(255, 143, 78)
Morgan	WV	(255, 143, 68)
Laramie	WY	(255, 143, 58)
Goshen	WY	(255, 143, 48)
Teton	WY	(255, 143, 38)
Lincoln	WY	(255, 143, 28)
Uinta	WY	(255, 143, 18)
Sublette	WY	(255, 143, 8)
Park	WY	(255, 142, 254)
Sweetwater	WY	(255, 142, 244)
Fremont	WY	(255, 142, 234)
Hot Springs	WY	(255, 142, 224)
Washakie	WY	(255, 142, 214)
Big Horn	WY	(255, 142, 204)
Sheridan	WY	(255, 142, 194)
Johnson	WY	(255, 142, 184)
Natrona	WY	(255, 142, 174)
Carbon	WY	(255, 142, 164)
Albany	WY	(255, 142, 154)
Weston	WY	(255, 142, 144)
Crook	WY	(255, 142, 134)
Campbell	WY	(255, 142, 124)
Converse	WY	(255, 142, 114)
Niobrara	WY	(255, 142, 104)
Platte	WY	(255, 142, 94)
Washington	DC	(255, 142, 84)
Houston	AL	(255, 142, 74)
Henry	AL	(255, 142, 64)
Geneva	AL	(255, 142, 54)
Dale	AL	(255, 142, 44)
Coffee	AL	(255, 142, 34)
Covington	AL	(255, 142, 24)
Mobile	AL	(255, 142, 14)
Baldwin	AL	(255, 142, 4)
Escambia	AL	(255, 141, 250)
Conecuh	AL	(255, 141, 240)
Washington	AL	(255, 141, 230)
Choctaw	AL	(255, 141, 220)
Clarke	AL	(255, 141, 210)
Monroe	AL	(255, 141, 200)
Wilcox	AL	(255, 141, 190)
Butler	AL	(255, 141, 180)
Crenshaw	AL	(255, 141, 170)
Pike	AL	(255, 141, 160)
Bullock	AL	(255, 141, 150)
Macon	AL	(255, 141, 140)
Lowndes	AL	(255, 141, 130)
Montgomery	AL	(255, 141, 120)
Elmore	AL	(255, 141, 110)
Autauga	AL	(255, 141, 100)
Dallas	AL	(255, 141, 90)
Marengo	AL	(255, 141, 80)
Sumter	AL	(255, 141, 70)
Perry	AL	(255, 141, 60)
Chilton	AL	(255, 141, 50)
Coosa	AL	(255, 141, 40)
Tallapoosa	AL	(255, 141, 30)
Clay	AL	(255, 141, 20)
Talladega	AL	(255, 141, 10)
Shelby	AL	(255, 141, 0)
Bibb	AL	(255, 140, 246)
Hale	AL	(255, 140, 236)
Greene	AL	(255, 140, 226)
Pickens	AL	(255, 140, 216)
Tuscaloosa	AL	(255, 140, 206)
Jefferson	AL	(255, 140, 196)
Walker	AL	(255, 140, 186)
Lamar	AL	(255, 140, 176)
Fayette	AL	(255, 140, 166)
Franklin	AL	(255, 140, 156)
Marion	AL	(255, 140, 146)
Winston	AL	(255, 140, 136)
Cullman	AL	(255, 140, 126)
Blount	AL	(255, 140, 116)
St Clair	AL	(255, 140, 106)
Calhoun	AL	(255, 140, 96)
Etowah	AL	(255, 140, 86)
Marshall	AL	(255, 140, 76)
Morgan	AL	(255, 140, 66)
Lawrence	AL	(255, 140, 56)
Colbert	AL	(255, 140, 46)
Limestone	AL	(255, 140, 36)
Madison	AL	(255, 140, 26)
Jackson	AL	(255, 140, 16)
DeKalb	AL	(255, 140, 6)
Cherokee	AL	(255, 139, 252)
Cleburne	AL	(255, 139, 242)
Randolph	AL	(255, 139, 232)
Chambers	AL	(255, 139, 222)
Lee	AL	(255, 139, 212)
Russell	AL	(255, 139, 202)
Barbour	AL	(255, 139, 192)
Lauderdale	AL	(255, 139, 182)
Gogebic	MI	(255, 139, 172)
Ontonagon	MI	(255, 139, 162)
Monroe	MI	(255, 139, 152)
Lenawee	MI	(255, 139, 142)
Hillsdale	MI	(255, 139, 132)
Branch	MI	(255, 139, 122)
St Joseph	MI	(255, 139, 112)
Cass	MI	(255, 139, 102)
Berrien	MI	(255, 139, 92)
Wayne	MI	(255, 139, 82)
Washtenaw	MI	(255, 139, 72)
Jackson	MI	(255, 139, 62)
Calhoun	MI	(255, 139, 52)
Kalamazoo	MI	(255, 139, 42)
Van Buren	MI	(255, 139, 32)
Allegan	MI	(255, 139, 22)
Barry	MI	(255, 139, 12)
Eaton	MI	(255, 139, 2)
Ingham	MI	(255, 138, 248)
Livingston	MI	(255, 138, 238)
Oakland	MI	(255, 138, 228)
Macomb	MI	(255, 138, 218)
St Clair	MI	(255, 138, 208)
Lapeer	MI	(255, 138, 198)
Genesee	MI	(255, 138, 188)
Shiawassee	MI	(255, 138, 178)
Clinton	MI	(255, 138, 168)
Ionia	MI	(255, 138, 158)
Ottawa	MI	(255, 138, 148)
Muskegon	MI	(255, 138, 138)
Kent	MI	(255, 138, 128)
Montcalm	MI	(255, 138, 118)
Gratiot	MI	(255, 138, 108)
Saginaw	MI	(255, 138, 98)
Sanilac	MI	(255, 138, 88)
Tuscola	MI	(255, 138, 78)
Huron	MI	(255, 138, 68)
Bay	MI	(255, 138, 58)
Midland	MI	(255, 138, 48)
Isabella	MI	(255, 138, 38)
Mecosta	MI	(255, 138, 28)
Newaygo	MI	(255, 138, 18)
Oceana	MI	(255, 138, 8)
Arenac	MI	(255, 137, 254)
Gladwin	MI	(255, 137, 244)
Clare	MI	(255, 137, 234)
Osceola	MI	(255, 137, 224)
Lake	MI	(255, 137, 214)
Mason	MI	(255, 137, 204)
Iosco	MI	(255, 137, 194)
Ogemaw	MI	(255, 137, 184)
Roscommon	MI	(255, 137, 174)
Missaukee	MI	(255, 137, 164)
Wexford	MI	(255, 137, 154)
Manistee	MI	(255, 137, 144)
Alcona	MI	(255, 137, 134)
Oscoda	MI	(255, 137, 124)
Crawford	MI	(255, 137, 114)
Kalkaska	MI	(255, 137, 104)
Grand Traverse	MI	(255, 137, 94)
Benzie	MI	(255, 137, 84)
Leelanau	MI	(255, 137, 74)
Alpena	MI	(255, 137, 64)
Montmorency	MI	(255, 137, 54)
Otsego	MI	(255, 137, 44)
Antrim	MI	(255, 137, 34)
Charlevoix	MI	(255, 137, 24)
Presque Isle	MI	(255, 137, 14)
Cheboygan	MI	(255, 137, 4)
Emmet	MI	(255, 136, 250)
Mackinac	MI	(255, 136, 240)
Chippewa	MI	(255, 136, 230)
Luce	MI	(255, 136, 220)
Schoolcraft	MI	(255, 136, 210)
Alger	MI	(255, 136, 200)
Delta	MI	(255, 136, 190)
Menominee	MI	(255, 136, 180)
Dickinson	MI	(255, 136, 170)
Marquette	MI	(255, 136, 160)
Iron	MI	(255, 136, 150)
Keweenaw	MI	(255, 136, 140)
Houghton	MI	(255, 136, 130)
Baraga	MI	(255, 136, 120)
Harrison	MS	(255, 136, 110)
Jackson	MS	(255, 136, 100)
Grenada	MS	(255, 136, 90)
Yalobusha	MS	(255, 136, 80)
Clay	MS	(255, 136, 70)
Webster	MS	(255, 136, 60)
Chickasaw	MS	(255, 136, 50)
Calhoun	MS	(255, 136, 40)
Pontotoc	MS	(255, 136, 30)
Lee	MS	(255, 136, 20)
Union	MS	(255, 136, 10)
Lafayette	MS	(255, 136, 0)
Tate	MS	(255, 135, 246)
Panola	MS	(255, 135, 236)
Quitman	MS	(255, 135, 226)
Tallahatchie	MS	(255, 135, 216)
Leflore	MS	(255, 135, 206)
Sunflower	MS	(255, 135, 196)
Humphreys	MS	(255, 135, 186)
Holmes	MS	(255, 135, 176)
Carroll	MS	(255, 135, 166)
Montgomery	MS	(255, 135, 156)
Choctaw	MS	(255, 135, 146)
Oktibbeha	MS	(255, 135, 136)
Lowndes	MS	(255, 135, 126)
Monroe	MS	(255, 135, 116)
Itawamba	MS	(255, 135, 106)
Prentiss	MS	(255, 135, 96)
Tishomingo	MS	(255, 135, 86)
